var1(t-12),var2(t-12),var3(t-12),var1(t-11),var2(t-11),var3(t-11),var1(t-10),var2(t-10),var3(t-10),var1(t-9),var2(t-9),var3(t-9),var1(t-8),var2(t-8),var3(t-8),var1(t-7),var2(t-7),var3(t-7),var1(t-6),var2(t-6),var3(t-6),var1(t-5),var2(t-5),var3(t-5),var1(t-4),var2(t-4),var3(t-4),var1(t-3),var2(t-3),var3(t-3),var1(t-2),var2(t-2),var3(t-2),var1(t-1),var2(t-1),var3(t-1),var1(t),var2(t),var3(t),var1(t+1),var2(t+1),var3(t+1),var1(t+2),var2(t+2),var3(t+2),var1(t+3),var2(t+3),var3(t+3),var1(t+4),var2(t+4),var3(t+4),var1(t+5),var2(t+5),var3(t+5),var2(t+6),var3(t+6),var1(t+6)
9.277778,1.485041,0.0,9.444445,1.6035053,0.0,9.611111,1.7357936,0.0,9.555555,1.8731475,0.0,9.166667,2.0089266,0.0,8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,2.6383228,0.0,4.722222
9.444445,1.6035053,0.0,9.611111,1.7357936,0.0,9.555555,1.8731475,0.0,9.166667,2.0089266,0.0,8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,2.5988703,0.0,4.777778
9.611111,1.7357936,0.0,9.555555,1.8731475,0.0,9.166667,2.0089266,0.0,8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,2.5529907,0.0,4.833333
9.555555,1.8731475,0.0,9.166667,2.0089266,0.0,8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,2.501636,0.0,4.944445
9.166667,2.0089266,0.0,8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,2.4457014,0.0,5.111111
8.5,2.1382174,0.0,7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,2.3860188,0.0,5.111111
7.833333,2.2575042,0.0,7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,2.3233554,0.0,5.166667
7.222222,2.3643956,0.0,6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,2.2584128,0.0,5.333333
6.777778,2.4573953,0.0,6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,2.191827,0.0,5.666667
6.555555,2.535714,0.0,6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,2.1241705,0.0,6.444445
6.388889,2.599111,0.0,6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,2.055955,0.0,6.055555
6.222222,2.6477668,0.0,6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,1.9876336,0.0,6.333333
6.0,2.6821764,0.0,5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,1.9196051,0.0,6.5
5.833333,2.7030635,0.0,5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,1.8522171,0.0,6.611111
5.444445,2.7113116,0.0,5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,1.785769,0.0,6.666667
5.166667,2.7079072,0.0,5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,1.7205168,0.0,6.888889
5.0,2.693895,0.0,4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,1.6566765,0.0,7.0
4.888889,2.670345,0.0,4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,1.5944273,0.0,7.055555
4.722222,2.6383228,0.0,4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,1.5339153,0.0,7.166667
4.777778,2.5988703,0.0,4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,1.4752567,0.0,7.222222
4.833333,2.5529907,0.0,4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,1.4185412,0.0,7.222222
4.944445,2.501636,0.0,5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,1.3638345,0.0,7.0
5.111111,2.4457014,0.0,5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,1.3111814,0.0,6.888889
5.111111,2.3860188,0.0,5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,1.260608,0.0,6.833333
5.166667,2.3233554,0.0,5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,1.2121241,0.0,6.777778
5.333333,2.2584128,0.0,5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,1.1657258,0.0,6.777778
5.666667,2.191827,0.0,6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,1.1213965,0.0,6.833333
6.444445,2.1241705,0.0,6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,1.0791098,0.0,6.722222
6.055555,2.055955,0.0,6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,1.0388302,0.0,6.666667
6.333333,1.9876336,0.0,6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,1.0005146,0.0,6.666667
6.5,1.9196051,0.0,6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,0.96411455,0.0,6.611111
6.611111,1.8522171,0.0,6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,0.9295763,0.0,6.611111
6.666667,1.785769,0.0,6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,0.8968421,0.0,6.666667
6.888889,1.7205168,0.0,7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,0.8658517,0.0,6.666667
7.0,1.6566765,0.0,7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,0.8365424,0.0,6.722222
7.055555,1.5944273,0.0,7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,0.80885017,0.0,6.722222
7.166667,1.5339153,0.0,7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,0.78271013,0.0,6.722222
7.222222,1.4752567,0.0,7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,0.7580572,0.0,6.666667
7.222222,1.4185412,0.0,7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,0.73482627,0.0,6.611111
7.0,1.3638345,0.0,6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,0.71295303,0.0,6.611111
6.888889,1.3111814,0.0,6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,0.6923739,0.0,6.611111
6.833333,1.260608,0.0,6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,0.6730265,0.0,6.611111
6.777778,1.2121241,0.0,6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,0.65484995,0.0,6.555555
6.777778,1.1657258,0.0,6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,6.555555,0.65484995,0.0,0.6377848,0.0,6.5
6.833333,1.1213965,0.0,6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,6.555555,0.65484995,0.0,6.5,0.6377848,0.0,0.62177336,0.0,6.5
6.722222,1.0791098,0.0,6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,6.555555,0.65484995,0.0,6.5,0.6377848,0.0,6.5,0.62177336,0.0,0.6067599,0.0,6.5
6.666667,1.0388302,0.0,6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,6.555555,0.65484995,0.0,6.5,0.6377848,0.0,6.5,0.62177336,0.0,6.5,0.6067599,0.0,0.5926905,0.0,6.611111
6.666667,1.0005146,0.0,6.611111,0.96411455,0.0,6.611111,0.9295763,0.0,6.666667,0.8968421,0.0,6.666667,0.8658517,0.0,6.722222,0.8365424,0.0,6.722222,0.80885017,0.0,6.722222,0.78271013,0.0,6.666667,0.7580572,0.0,6.611111,0.73482627,0.0,6.611111,0.71295303,0.0,6.611111,0.6923739,0.0,6.611111,0.6730265,0.0,6.555555,0.65484995,0.0,6.5,0.6377848,0.0,6.5,0.62177336,0.0,6.5,0.6067599,0.0,6.611111,0.5926905,0.0,0.5795133,0.0,6.555555
